Year,geo,time,final_cons,ths_wpeople,long_int,deflated_GDP,va_thwokers,env_consu,env_total,env_inv,gfcf,gfcf_pub,short_int,ths_whour.y,north_south_dummy,Population,Real_GDP_per_capita
2003,CH,2003,56854.74607,4103.22,2.65875,484493.1983,118.0763396,727.6299879,3561.668682,878.7787183,195529.5139,14778.11366,0.2079853,6829976,1,7339001,66016.23277
2004,DE,2004,490294.2362,39362,4.037155656,2605539.241,66.19427979,5720.043761,14917.94783,2623.366154,497423.8498,50572.92566,2.106325,56783046,1,82516260,31576.07047
2004,EA19,2004,1909728.77,145867.92,,9556886.948,65.51740059,34884.01805,73986.98939,17306.68698,,304832.3273,,238707001,,,
2004,IT,2004,330222.0429,24373.3,4.258675,1723554.822,70.71487334,3733.548533,12989.09367,3511.624319,361328.2224,54761.87651,2.106325,44228169,0,57685327,29878.56551
2004,EU27_2020,2004,2198495.533,189831.65,,10876791.51,57.29703932,38249.59366,81538.16038,19787.99132,,352338.3834,,320838157,,,
2004,NO,2004,61886.37887,2292,4.368333333,298283.257,130.1410371,221.5737742,1824.109237,401.5413828,489066.514,11424.10365,2.006667,3262000,1,4591910,64958.42841
2004,FI,2004,41448.83598,2382.5,4.109166667,195656.9429,82.12253635,311.802911,557.055003,56.69143836,43548.88404,7647.182066,2.106325,3997100,1,5228172,37423.5857
2004,RO,2004,17097.7724,9187.5,,116092.9482,12.63596715,49.20332891,149.5319918,33.63508812,104853.0627,3283.361202,,17332959,0,21451748,5411.817638
2004,SI,2004,6291.379539,934.37,4.683333333,33419.82356,35.76722664,74.34136687,303.7617214,77.84120394,8674.310259,1322.817731,4.663333,1622557,0,1997012,16734.91374
2004,PT,2004,36879.9592,5064.18,4.143333333,180575.2375,35.65734976,552.4652189,1015.976184,498.3810326,42298.06198,8011.931731,,9602129,0,10483861,17224.11595
2004,FR,2004,454528.0922,26141,4.099166667,1972381.184,75.45163475,10492.6268,16517.35074,4249.137672,421391.5318,78257.74938,2.106325,40018107,0,62716306,31449.25634
2004,MT,2004,1223.574382,149.37,4.685,6384.273344,42.74133591,72.1585147,85.42007957,5.330629014,1338.533237,237.4080141,,313384,0,401268,15910.24787
2004,EA20,2004,1918058.086,147465.48,,9599676.504,65.09778766,34957.02745,74237.80881,17341.79887,,307429.3855,,241783415,,,
2004,LT,2004,5208.230894,1410.74,4.502583333,27147.3485,19.24333931,91.63649367,113.986858,31.88651975,6222.339805,980.1379762,2.681834,2691818,1,3377075,8038.716493
2004,NL,2004,136906.2805,8285,4.095,608269.8385,73.41820622,4873.872321,9827.041315,2365.109464,123431.5923,23880.94007,,11995812,1,16281779,37358.92979
2004,CY,2004,2697.354596,353.61,5.7975,16271.68507,46.01590756,28.48537206,43.54526139,14.59291601,3339.793131,681.4308062,,664283,0,1018684,15973.24103
2004,SE,2004,91097.82149,4289.8,4.425,364080.4733,84.87119988,258.4628386,1619.090098,246.7251984,726916.7567,14847.52805,2.114167,6899480,1,8993531,40482.48383
2004,IE,2004,28633.44744,1946.14,4.076666667,177121.693,91.01179412,767.0422344,1564.575729,443.5401601,47734.63551,6241.527057,2.106325,3489830,1,4070262,43516.04221
2004,EE,2004,2834.120218,598.7,,16311.87334,27.24548746,83.74901987,113.7785489,21.02067033,5174.349277,716.2042675,2.495833,1189294,1,1362550,11971.57781
2004,ES,2004,170391.9259,18906.9,4.104142945,992444.3983,52.4911222,4389.246865,9017.529273,2064.712811,275975.1957,39809.23347,2.106325,32896138,0,42921895,23122.10116
2004,BE,2004,78727.77459,4212.8,4.1525,354674.1468,84.18964746,1531.760826,3099.608068,571.6470701,76119.63483,7140.569735,2.106325,6689095,1,10421137,34034.11229
2004,SK,2004,9771.722902,2055.73,5.026143442,51892.65452,25.24293294,520.9017617,536.2794864,147.805315,16433.83398,1525.082114,4.384167,3581070,1,5372280,9659.335426
2004,AT,2004,56562.84747,3826.82,4.130891667,299409.8243,78.2398504,577.3269749,1503.175113,52.25964271,70635.28205,7197.746535,2.106325,6798215,1,8171966,36638.65272
2004,CZ,2004,26717.09389,4828.89,4.820833333,129378.7938,26.79265706,729.6091332,1312.090474,621.3402297,1187041.231,6495.330234,2.361667,8757937,1,10197101,12687.80154
2004,CH,2004,57296.89221,4114.56,2.740166667,497589.1655,120.9337488,678.7593295,3534.503854,780.9249969,209803.8081,14748.86822,0.3918192,6973987,1,7389625,67336.18627
2004,HR,2004,8249.321881,1597.57,8.189166667,42467.85212,26.58278017,65.92827004,242.6160338,31.64556962,10742.26234,2674.301788,,3076415,0,4304600,9865.690684
2004,DK,2004,61739.20489,2744.15,4.304583333,247611.2538,90.23240487,951.4373089,1395.59633,259.4495413,380648.8734,6999.388379,2.195047,4001178,1,5404523,45815.56111
2004,IS,2004,2992.402039,150.1,3.825,12316.32732,82.05414604,53.86036121,85.82267001,10.39604508,267067.1725,548.8890609,6.288417,253197,1,292074,42168.51661
2004,LU,2004,6788.14854,299.31,2.843416667,41408.71967,138.3472643,117.9564017,304.2188143,74.7693754,8796.567072,2127.475175,2.106325,474752,1,458095,90393.30198
2004,EL,2004,41834.92858,4604.09,4.255833333,218391.9009,47.43432489,765.493061,1094.688899,402.4757331,,12429.39764,2.106325,9588256,,,
2004,BG,2004,6537.119442,3403.4,5.36,33763.16548,9.920422365,292.6017223,265.8706022,90.11748888,13816.89503,1158.882095,,5662198,0,7716860,4375.2466
2004,PL,2004,52059.14386,13760.3,6.896666667,284174.5364,20.65176896,764.7342662,1589.439581,921.2104501,235822.7063,8209.140415,6.243333,28683797,1,38182222,7442.587715
2004,HU,2004,21645.75058,4152.13,8.291666667,98291.91127,23.67264784,141.4326057,604.9847084,305.597544,5946683.306,3725.641837,,7717193,1,10107146,9724.991731
2004,LV,2004,3801.911182,960.62,4.8575,19183.8204,19.9702488,57.43364859,92.94106097,18.16277776,5193.14396,706.875675,4.231875,1979501,1,2263122,8476.706249
2005,CY,2005,2817.38874,366.46,5.161666667,17061.22588,46.55685717,30.17617897,48.78104119,17.58386369,3619.666701,592.5194841,,676963,0,1037062,16451.50037
2005,EA19,2005,1951723.848,147326.88,,9715730.245,65.94675897,34746.19173,75812.27852,18215.28832,,311236.021,,240516857,,,
2005,IE,2005,30073.0208,2037.01,3.329166667,187288.2232,91.94271172,875.4797488,1642.528015,484.5325679,55866.05471,6624.437773,2.184675,3653733,1,4159914,45022.13825
2005,ES,2005,178289.2766,19704.4,3.386349535,1028693.607,52.20628932,4437.098581,9341.201788,2054.376643,298440.3598,43490.22174,2.184675,33964852,0,43653155,23565.16057
2005,FI,2005,43058.09949,2418.9,3.350833333,201097.7605,83.13603726,334.5788458,631.3038806,72.04435001,46087.62547,7227.635724,2.184675,4032400,1,5246096,38332.84036
2005,EA20,2005,1960358.244,148939.16,,9760367.911,65.53258331,34816.56233,76058.73688,18255.84607,,313480.3673,,243621396,,,
2005,LT,2005,5417.71799,1421.51,3.697416667,29246.39297,20.57417322,121.0009061,171.0462118,79.31971841,6846.560654,1055.969889,2.428321,2717184,1,3322528,8802.451919
2005,NO,2005,59319.22316,2319,3.745833333,306291.7194,132.0792235,212.1439188,1757.219895,346.2847175,497970.6905,10645.64472,2.211667,3313000,1,4623291,66249.71679
2005,IT,2005,340828.0788,24510.8,3.5554275,1737633.844,70.89257978,3894.925429,13052.88629,3630.84297,369797.2266,55843.5515,2.184675,44391552,0,57969484,29974.97518
2005,SE,2005,93234.74301,4293.9,3.3825,374486.848,87.2136864,367.2825597,1901.164583,293.1619269,779039.871,15304.42826,1.716667,6900670,1,9029572,41473.37748
2005,BG,2005,6561.668346,3495.27,3.874166667,36145.33371,10.34121362,158.9258597,253.1988152,110.2106482,18143.48735,1328.542002,,5797417,0,7658972,4719.345326
2005,CZ,2005,28020.87761,4922.64,3.5425,137919.3649,28.01735754,658.0822603,1481.810226,687.0858857,1182490.311,7165.395674,2.009167,8875156,1,10211216,13506.65434
2005,CH,2005,57508.85299,4144.66,2.0955,511269.6628,123.3562374,686.2014985,3559.280818,793.0452756,215813.5874,14487.59062,0.7244314,7004352,1,7437115,68745.69814
2005,EU27_2020,2005,2247476.878,191772.43,,11080954.43,57.78179078,38274.72706,84339.02784,21097.6797,,361485.7096,,323211076,,,
2005,SK,2005,10226.35681,2088.91,3.521579772,55330.19729,26.48759271,403.0049849,595.9418662,189.4263849,18574.48992,1912.79927,2.643333,3696301,1,5372807,10298.19186
2005,DE,2005,492792.5035,39311,3.354017536,2624599.998,66.76502754,5512.289676,14673.05906,2595.570441,500687.029,50570.61259,2.184675,56309876,1,82469422,31825.12905
2005,EE,2005,3011.403011,612.3,,17865.71537,29.17804241,102.5326025,165.5326655,35.28003528,5871.146601,828.1358281,2.378333,1229727,1,1354775,13187.21955
2005,MT,2005,1217.428066,151.26,4.555,6600.348459,43.63578249,61.87706577,95.82618053,13.96397551,1509.393819,300.1614184,,327835,0,403834,16344.21188
2005,LU,2005,7047.298718,307.52,2.412666667,42437.11022,137.997887,131.8758321,339.5697568,94.87772406,8210.639759,2318.40796,2.184675,481751,1,465158,91231.6035
2005,DK,2005,62079.00752,2783.16,3.40375,253396.0377,91.04616253,980.5695781,1579.555196,270.5019526,399807.5757,6908.276979,2.224245,4039378,1,5419432,46756.93646
2005,NL,2005,138300.7493,8340,3.374166667,620748.2112,74.43024115,4786.748549,9790.974139,2542.115049,126715.8713,23228.35089,,11956323,1,16319868,38036.35
2005,PT,2005,38190.25975,5040.96,3.4375,181987.1905,36.10169304,581.132422,1102.579112,495.6211333,42087.40631,7423.986777,,9568468,0,10503330,17326.61837
2005,PL,2005,53927.27012,14057,5.218333333,294141.2307,20.9248937,858.4706178,1909.398258,1032.530135,223566.7268,9707.073483,5.198333,29225184,1,38165445,7707.003828
2005,RO,2005,19733.58078,9159.14,6.992222222,121512.7765,13.26683253,274.3949201,391.8831866,56.13669131,102793.644,3473.572809,,17191595,0,21319685,5699.55778
2005,SI,2005,6559.105203,929.86,3.806666667,34689.22718,37.30586021,78.6163522,293.977511,76.2340385,9222.121245,1318.253288,4.034167,1577552,0,2000474,17340.50389
2005,IS,2005,3196.570493,161.6,3.704166667,13070.66134,80.8828053,53.08029478,86.2193536,10.88579548,302749.7272,494.5811859,9.35875,260959,1,296734,44048.41151
2005,HU,2005,22678.68598,4122.17,6.598333333,102513.4767,24.86881344,120.5307404,607.7180188,384.6629979,6060601.866,4256.727101,,7560280,1,10087065,10162.86469
2005,BE,2005,80181.08181,4273.2,3.428333333,362909.9507,84.92697527,1305.615058,3080.146551,331.6126465,80398.68432,7493.649846,2.184675,6741727,1,10478617,34633.38251
2005,FR,2005,462541.7301,26321,3.409441667,2005206.323,76.18275607,10280.92567,17402.85695,4863.397906,437083.551,80489.63278,2.184675,40325770,0,63188395,31733.77521
2005,LV,2005,3794.893119,969.15,3.875,21240.52855,21.91665743,81.77785991,145.3828621,28.9533666,6525.959465,754.6356188,3.0725,2041381,1,2238799,9487.465623
2005,EL,2005,43984.3862,4646.87,3.585,219698.4199,47.27879624,937.2691286,1297.842076,427.8357904,,9715.62152,2.184675,9926825,,,
2005,HR,2005,8551.264788,1612.28,6.599166667,44297.87439,27.47529858,65.1630278,239.3719342,37.87150139,10954.54856,2269.885544,,3104539,0,4310145,10277.58333
2005,AT,2005,59224.29997,3872.9,3.393733333,306129.211,79.04392343,572.5577136,1579.353222,76.14824811,70569.2684,8964.407923,2.184675,6787216,1,8227829,37206.55971
2006,EA19,2006,1996781.727,149885.99,,10028629.42,66.90838432,35979.04779,79236.90205,20738.40186,,327279.1448,,244768664,,,
2006,LT,2006,6015.071964,1417.25,4.078666667,31415.11898,22.16625083,144.711752,237.1809942,128.1247551,8153.62071,1344.330382,3.108458,2696784,1,3269909,9607.337385
2006,CZ,2006,29346.47708,4988.98,3.8,147253.8799,29.51582886,693.828824,1568.029502,695.9564082,1187089.11,7611.668617,2.3,8926422,1,10238905,14381.79961
2006,IT,2006,344620.8876,24994.4,4.046301667,1768758.316,70.76618426,3964.27595,12224.32334,3451.65406,381704.6387,56357.6506,3.079225,45286144,0,58143979,30420.31774
2006,DE,2006,499391.0868,39595,3.764125319,2724778.084,68.81621628,5616.167617,15285.66369,3411.284887,539585.0708,55750.40271,3.079225,57538726,1,82376451,33077.14827
2006,NL,2006,148927.6846,8521,3.781666667,642231.207,75.37040336,5136.346657,10128.76574,2687.380518,135131.5124,25148.87165,,12188840,1,16346101,39289.56557
2006,DK,2006,63730.56087,2845.94,3.812,263311.1895,92.52169387,927.1237099,1512.515761,282.0716387,457091.1082,7729.883715,3.180477,4142840,1,5437272,48427.07694
2006,SE,2006,96533.54558,4372.4,3.704166667,391946.7361,89.64109781,360.5540192,1924.775162,275.6152541,842583.2539,16108.15459,2.331667,7020250,1,9080505,43163.53948
2006,CY,2006,3019.058604,373.25,4.134166667,17865.43637,47.86453147,32.18542319,48.22321085,15.3787005,4407.535563,604.1632339,,684138,0,1055438,16927.03538
2006,SI,2006,6842.448751,944.47,3.853333333,36682.4385,38.83917805,83.32653513,302.189798,96.26254268,10175.88054,1584.019952,3.580833,1574827,0,2006868,18278.45105
2006,NO,2006,58256.4673,2396,4.076666667,313833.2747,130.9821681,208.5201539,1706.982077,343.3715109,527040.6484,11086.07558,3.099167,3417000,1,4660677,67336.41372
2006,LU,2006,6835.613012,319.27,3.303666667,44990.19234,140.9158153,118.2185595,312.5287977,86.62339885,8194.998749,1639.130606,3.079225,500338,1,472637,95189.7383
2006,BG,2006,7005.478642,3612.04,4.183333333,38604.00265,10.68759002,282.2415954,451.2485388,231.6803515,20715.95003,1605.284284,,5974685,0,7601022,5078.791069
2006,IE,2006,31906.57465,2128.25,3.765,196629.4142,92.3901864,929.574769,1849.579448,610.9970971,60928.96482,7472.751826,3.079225,3772138,1,4273591,46010.34919
2006,IS,2006,3377.742401,170.3,4.381775,13896.52256,81.60024992,57.01208895,87.25934033,8.855280832,431838.2854,621.3621213,12.35417,270496,1,303782,45745.04928
2006,CH,2006,57161.62089,4234.93,2.517083333,532093.8317,125.6440677,701.9240943,3533.199317,794.1234262,226475.5154,14444.61238,1.456766,7111458,1,7483934,71098.14594
2006,MT,2006,1273.934005,153.51,4.318333333,6766.013399,44.07539183,69.87665143,103.3122535,22.29040135,1520.876688,268.486632,,333848,0,405308,16693.51061
2006,EU27_2020,2006,2304345.347,195380.07,,11464453.95,58.6777042,39807.61164,88275.19358,24006.03127,,386269.117,,328924430,,,
2006,FR,2006,467540.7103,26607,3.795741667,2054300.006,77.20900536,10815.31707,18400.48908,4836.325238,461204.913,80758.07258,3.079225,40309903,0,63628261,32285.96812
2006,PT,2006,37581.92618,5060.86,3.915,184943.4915,36.54388612,755.6341632,1208.258248,462.5241941,41673.03833,6206.700928,,9546496,0,10522288,17576.35711
2006,HU,2006,23433.53845,4155.68,7.115833333,106559.0589,25.64178641,188.3038771,744.309244,521.1899695,6615249.375,5446.122883,,7538147,1,10071370,10580.39362
2006,PL,2006,57864.71364,14503.9,5.231666667,312174.9761,21.52351961,940.8406496,2043.965792,1098.689897,248165.628,12032.70709,4.200833,30176517,1,38141267,8184.703883
2006,EA20,2006,2005757.866,151547.86,,10075298.64,66.48261899,36056.83997,79472.08752,20789.21845,,329597.158,,247972214,,,
2006,BE,2006,81650.18428,4321.4,3.815,372171.6686,86.122939,1076.963579,3033.216583,525.3760044,83088.95909,7110.088593,3.079225,6878103,1,10547958,35283.76474
2006,EE,2006,3105.227407,642.2,,19610.22069,30.53600232,103.7677222,155.3625367,16.33113176,7216.633908,1052.418597,3.160833,1285036,1,1346810,14560.49531
2006,LV,2006,4095.883844,1024.95,4.133333333,23783.43949,23.20448753,84.51475926,154.5099651,45.2023834,7976.356414,1182.521745,4.371666,2143518,1,2218357,10721.19568
2006,FI,2006,44602.41022,2464.4,3.7825,209196.8348,84.88753237,337.5762269,657.0031943,95.58610009,47621.23705,6989.884813,3.079225,4095200,1,5266268,39723.92495
2006,RO,2006,20902.11858,9353.27,7.23,131267.773,14.03442571,350.5313331,482.4531792,124.7653898,123185.8383,6900.309213,,17173356,0,21193760,6193.699136
2006,ES,2006,185910.5796,20512.3,3.784310065,1070893.031,52.20736,4411.278364,10535.86097,2797.187877,321560.323,46835.29449,3.079225,35152762,0,44397319,24120.66889
2006,EL,2006,46784.50425,4731.34,4.07,232118.3064,49.05973918,959.9607918,1791.003431,936.5211277,,13298.8131,3.079225,10055689,,,
2006,SK,2006,11267.01419,2132.39,4.412181216,60029.48688,28.15127011,425.9800437,614.7487034,205.2233894,18976.7804,2297.080273,4.0825,3783828,1,5373054,11172.32153
2006,HR,2006,8932.792743,1661.88,7.115833333,46476.20029,27.96603864,75.70551585,231.6978193,49.70679861,11895.11806,2324.079164,,3203550,0,4311159,10780.44217
2006,AT,2006,60991.88799,3940.73,3.800841667,316704.704,80.36701424,568.5500083,1553.934205,81.94782773,71577.6435,9097.036634,3.079225,6839805,1,8268641,38301.90523
2007,CZ,2007,29724.99329,5093.14,4.3025,155455.5113,30.5225286,681.3098327,1486.982196,646.5285855,1292031.627,7350.026841,3.0975,9040417,1,10298828,15094.48563
2007,LT,2007,6096.058521,1446.38,4.54475,34904.47086,24.1322964,148.2265749,307.1610761,191.05828,9984.44615,1891.813851,5.103236,2796680,1,3231294,10802.01023
2007,CY,2007,3087.835025,389.78,4.475,18776.35104,48.17166361,34.26302475,50.27378398,15.05011368,4775.369048,580.4433913,,725794,0,1073873,17484.70354
2007,SI,2007,6849.454545,976.12,4.53075,39243.07692,40.20312761,79.77622378,293.9300699,101.034965,11243.61187,1791.664336,4.277608,1615391,0,2018122,19445.3442
2007,DE,2007,500988.9653,40272,4.216955004,2805866.439,69.67288536,5368.02757,14354.02939,2832.190205,562759.4491,55337.15748,4.277608,58559472,1,82266372,34107.0886
2007,DK,2007,64667.61542,2912.41,4.286416667,265706.4951,91.2325171,812.4324017,1378.607617,311.6069904,465488.3349,8075.823988,4.441652,4172813,1,5461438,48651.37993
2007,HU,2007,22202.51448,4125.6,6.744166667,106854.4003,25.90032973,205.43586,645.730085,403.0465856,6363332.464,4515.72852,,7375848,1,10055780,10626.16727
2007,EA20,2007,2036435.236,154413.45,,10377149.55,67.20366363,36213.74499,81128.36143,21187.33771,,342846.3756,,253094009,,,
2007,IE,2007,34885.25796,2218.6,4.305833333,207070.9257,93.33405107,994.325943,2097.089419,725.5437638,59444.01996,9673.21635,4.277608,3871935,1,4398942,47072.89291
2007,NL,2007,154849.0915,8772,4.286666667,666462.1545,75.9760778,5461.551709,10409.6702,2675.880479,155241.9702,25543.57186,,12536697,1,16381696,40683.34283
2007,IT,2007,341558.4704,25303.6,4.487259167,1795064.251,70.94106178,4217.429969,13369.27523,3534.904402,388820.9204,56977.54558,4.277608,45994542,0,58438310,30717.25125
2007,LU,2007,7026.318169,333.26,4.461083333,48633.57408,145.9328275,73.77356297,344.1904934,108.3993333,9200.324294,1840.592256,4.277608,526874,1,479993,101321.4236
2007,SK,2007,11405.15582,2176.97,4.490725956,66531.21716,30.56138447,382.0219412,490.7830564,73.68831261,18966.19903,2125.388222,4.025,3899391,1,5374622,12378.77141
2007,EA19,2007,2026639.196,152700.57,,10328139.87,67.63655085,36134.05805,80842.04388,21145.83104,,339760.2491,,249788720,,,
2007,NO,2007,60159.83589,2490,4.774166667,322978.7397,129.7103372,166.4180087,1801.527053,398.876651,608229.8477,12312.8483,4.9575,3581000,1,4709153,68585.31454
2007,SE,2007,97896.76399,4474.1,4.1675,405427.3451,90.61651396,257.5252725,1879.70859,296.7188118,906301.4627,16539.89947,3.5525,7240850,1,9148092,44318.24091
2007,BG,2007,6871.108067,3726.74,4.539166667,41173.25521,11.04806217,356.5042042,497.4064351,151.4286801,22780.03653,2153.356415,,6165971,0,7545338,5456.780758
2007,ES,2007,196444.1556,21173,4.306626641,1109500.82,52.40168234,4799.925726,11154.43733,3161.782152,331321.759,52051.28999,4.277608,36021790,0,45226803,24531.93121
2007,FR,2007,472018.642,26992,4.3032,2104113.152,77.953214,10189.12914,18289.70899,5152.549721,487789.5193,83039.07224,4.277608,41481724,0,64021737,32865.60551
2007,EE,2007,3354.342457,643.4,,21096.54764,32.78916326,105.731632,180.33546,44.89092406,7677.558654,1256.045483,4.87,1285825,1,1340680,15735.70698
2007,MT,2007,1290.662227,156.95,4.724166667,7089.092668,45.16784114,66.7246171,115.4519522,31.09734448,1626.845362,266.041455,,340662,0,406724,17429.73778
2007,IS,2007,3587.739011,178.1,4.96211657,15071.41769,84.62334469,53.61087834,90.36718214,10.66504152,388605.1789,711.8915213,14.29067,276745,1,311566,48373.11417
2007,CH,2007,57640.58284,4344.27,2.92675,552937.9385,127.279828,754.2980495,3409.451854,789.1450158,247126.5377,14537.04418,2.352159,7250022,1,7551117,73225.97948
2007,PT,2007,37170.82235,5061.58,4.425,189580.6145,37.45482922,749.1033231,1166.112095,442.1805454,42673.88077,6098.159112,,9634638,0,10542964,17981.71885
2007,FI,2007,45745.60784,2518.9,4.293333333,220281.6636,87.45153186,348.5469361,702.9814893,110.6872027,53298.24314,7675.097734,4.277608,4176400,1,5288720,41651.22442
2007,RO,2007,21664.36898,9488.43,7.134166667,140763.8606,14.83531633,377.8495881,590.7070618,225.7612688,165929.7901,8676.974998,,17458094,0,20882982,6740.601539
2007,AT,2007,61577.99757,4012.73,4.297083333,328507.1433,81.86624649,497.7731506,1520.273006,80.51362138,75284.06501,9782.404997,4.277608,6921073,1,8295487,39600.70618
2007,HR,2007,9751.334104,1712.88,6.744166667,48781.97722,28.47950658,78.89090609,284.5354019,41.15090499,12613.77199,3078.615833,,3305289,0,4310217,11317.75435
2007,BE,2007,83405.68644,4393.4,4.328333333,385854.5377,87.82595204,1128.304175,3129.561839,484.8743459,89877.15319,7655.804343,4.277608,7001575,1,10625700,36313.32879
2007,PL,2007,60807.41175,15155.9,5.484333333,334218.9447,22.05206848,992.918375,2019.700761,1057.132208,284091.3689,14599.11613,4.769583,31488117,1,38120560,8767.419595
2007,EU27_2020,2007,2338855.284,199389.77,,11823551.41,59.29868622,39874.37518,89600.66501,24303.063,,404624.6669,,336036119,,,
2007,LV,2007,4607.865633,1064.07,5.2825,26147.83626,24.57341741,107.8426873,228.5347162,41.98981231,9427.845211,1574.04433,8.671667,2182306,1,2200325,11883.62458
2007,EL,2007,49190.79849,4795.07,4.5,239715.8781,49.99215404,956.0012774,1902.730991,1039.445354,,11626.5414,4.277608,10122338,,,
2008,CZ,2008,30537.70537,5204.08,4.633333333,159631.7127,30.67433873,704.1684725,1449.607974,602.5176313,1164721.642,8379.594973,4.0375,9313295,1,10384603,15371.96104
2008,DK,2008,66352.77513,2946.87,4.284333333,264344.482,89.70347589,895.8326495,1203.706743,135.4470958,452214.1563,7928.14083,5.262557,4214185,1,5493621,48118.44173
2008,EA20,2008,2098125.909,155742.19,,10420915.27,66.91131847,37821.21339,83583.16897,21350.92314,,353691.8119,,254709838,,,
2008,MT,2008,1459.847955,160.94,4.8075,7360.318797,45.73330929,74.36222826,115.753644,32.25921226,1474.782029,182.0510692,,351504,0,409379,17979.22902
2008,IT,2008,347734.4768,25359.7,4.681259167,1777789.188,70.10292661,4520.191055,13898.17629,3726.660877,378275.8359,56063.82979,4.634233,45813297,0,58826731,30220.77137
2008,NL,2008,159974.5389,8915,4.2275,680924.1744,76.37960453,5719.275727,10727.32438,2894.357528,150600.2294,26919.3136,,12735668,1,16445593,41404.65925
2008,LT,2008,6690.500735,1427.64,5.60775,35817.01138,25.08826552,173.3818788,301.2523852,179.6328384,9336.214342,1929.243524,6.039039,2801055,1,3198231,11199.00701
2008,BG,2008,7493.870177,3814.65,5.376666667,43696.78199,11.45499115,209.8804538,295.7566372,103.2391276,28185.0796,2432.923896,,6460476,0,7492561,5832.022187
2008,DE,2008,517143.7153,40838,3.984768225,2832801.219,69.3667961,5568.842958,14408.24091,2768.847407,575142.6696,59827.79527,4.634233,59106198,1,82110097,34500.03498
2008,RO,2008,24435.51096,9359.13,7.6975,153865.3539,16.44013428,486.0819548,737.2575363,278.6757914,211274.5613,9963.053153,,17176308,0,20537875,7491.785489
2008,SI,2008,7376.775272,1000.53,4.606333333,40620.46141,40.59894397,80.54323844,313.8187349,113.5316925,11959.86821,1924.683504,4.634233,1674368,0,2021316,20096.04704
2008,SK,2008,12315.33532,2247.14,4.723182686,70240.16238,31.2575818,407.5321722,549.8230662,74.38657641,18040.46523,2393.441229,3.854167,4029924,1,5379233,13057.65383
2008,FR,2008,475951.0424,27129,4.234325,2109477.072,77.75727348,10678.77902,18840.85591,5287.509661,497753.2848,83262.92496,4.634233,41854515,0,64379696,32766.18566
2008,CY,2008,3318.488943,403.51,4.6,19461.09746,48.22952953,36.54791155,52.72317772,15.35626536,5290.13104,613.3292383,,753643,0,1092390,17815.15527
2008,EU27_2020,2008,2411882.655,201355.21,,11899197.84,59.09555477,41831.66776,92093.15057,24330.78219,,419999.1413,,339028404,,,
2008,LU,2008,7033.509059,349.06,4.608166667,48487.66891,138.9092675,97.55801975,359.0862267,113.6763013,9767.386536,1790.70472,4.634233,551943,1,488650,99227.80909
2008,CH,2008,60090.17742,4448.26,2.896833333,568459.7873,127.7937412,1048.055458,3123.898484,242.9209259,241242.8524,15307.54318,1.747376,7381705,1,7647675,74331.05974
2008,IS,2008,3737.299121,179.3,4.300186665,15404.26777,85.91337297,53.52140159,95.89251119,14.07724365,562034.865,736.1980292,15.82383,291399,1,317414,48530.52408
2008,HU,2008,23068.29502,4052.19,8.238333333,107926.6446,26.63415206,238.2754911,691.4173009,373.9490776,6336662.749,3441.546798,9.019226,7258141,1,10038188,10751.60623
2008,PL,2008,65040.81594,15731.9,6.071666667,348258.4248,22.1370861,1156.166156,2279.603448,1052.937035,282611.8395,16417.80679,6.349167,32558740,1,38125759,9134.465357
2008,LV,2008,4985.923336,1055.07,6.431666667,25298.29121,23.977832,90.95690375,207.7983686,21.55327991,8059.101362,1363.116047,7.989167,2112513,1,2177322,11618.99398
2008,EA19,2008,2088307.389,153994.29,,10370802.91,67.3453731,37741.7477,83297.14754,21315.30152,,350850.456,,251334318,,,
2008,NO,2008,59617.19712,2570,4.458333333,324533.583,126.2776588,272.0638378,2032.285316,434.4064571,600106.8713,12487.76069,6.218333,3708000,1,4768212,68061.90308
2008,BE,2008,87849.13062,4471.6,4.4175,387578.6191,86.67560138,1192.784891,3714.657205,562.7300174,93476.76135,7906.318179,4.634233,7076330,1,10709973,36188.57107
2008,FI,2008,47876.07282,2575.1,4.29,222009.5311,86.21394552,337.1312984,678.8338686,100.5679805,54378.70702,7959.727095,4.634233,4258700,1,5313399,41782.95872
2008,ES,2008,210695.6943,21196.1,4.363732246,1119346.475,52.80907691,4828.295872,11021.54877,2473.669343,311586.4977,52179.08882,4.634233,36248006,0,45954106,24357.92081
2008,IE,2008,36891.75203,2196.67,4.525833333,197785.405,90.03874274,1039.81413,2116.590981,750.0264019,49134.08082,10430.98532,4.634233,3757778,1,4489544,44054.67571
2008,EE,2008,3690.023124,642.1,,20014.09095,31.1697414,112.3663166,215.2182291,44.68156855,6230.496074,1232.416418,6.664166,1263505,1,1337090,14968.39476
2008,HR,2008,9760.269402,1747.91,8.238333333,49758.42137,28.46738183,83.0586955,288.7034014,38.08995801,13314.32826,2775.022844,,3375520,0,4309705,11545.6676
2008,SE,2008,99437.0458,4504.2,3.8875,403599.6088,89.60517046,284.0928476,1852.744828,325.3761558,952568.5496,17157.25187,3.905,7337420,1,9219637,43776.08455
2008,PT,2008,37597.71909,5080.13,4.519166667,190184.8725,37.437009,754.2501566,1240.164378,475.1892793,43461.49109,7062.215285,,9603284,0,10558177,18013.04075
2008,EL,2008,49550.78588,4856.36,4.8025,238913.198,49.19594058,1008.016744,2171.037043,1275.57065,,13338.20393,4.634233,10228757,,,
